document_id,content
doc151,whisk sugar cornstarch together wide saucepan stir water orange juice bring boil heat whisking thickened stir cherry orange zest return boil reduce heat simmer minute cherry cooking spoon ice cream serving bowl remove cherry heat stir cherry extract pour brandy ignite long lighter gently shake pan blue flame extinguished spoon cherry ice cream
doc152,preheat oven degree f degree c place butter baking dish place oven melt oven preheating remove soon butter melted minute stir together flour sugar baking powder medium bowl mix milk well blended pour batter pan melted butter stir rinse bowl batter dry place cherry bowl toss remaining sugar flour distribute cherry mixture evenly batter stir bake preheated oven golden brown minute toothpick inserted cobber come clean allrecipes magazine
doc153,place cherry saucepan medium heat cover cook stirring often cherry release juice come simmer minute whisk sugar cornstarch bowl combined pour mixture hot cherry juice stir thoroughly combined bring simmer low heat cook thickened minute remove heat let cool using pie filling
doc154,preheat oven degree f degree c line deep cake pan parchment paper place sugar candied mixed fruit milk butter cherry citrus peel walnut allspice baking soda saucepan bring boil reduce heat simmer minute remove heat allow cool slightly stir flour egg fruit mixture pour batter prepared pan wrap outside pan brown paper newspaper bake cake preheated oven minute reduce temperature degree f degree c continue baking cake hour let cake sit room temperature minute invert onto wired rack remove parchment paper flip cake allow cool completely rack cake may stored wrapped foil airtight container month
doc155,muddle sugar cube water bitter old fashioned glass minute pour whiskey stir minute squeeze lemon twist glass drop add ice cube garnish orange slice maraschino cherry serve swizzle stick
doc156,preheat oven degree f degree c grease fluted tube pan bundt cooking spray flour pour melted butter bottom prepared pan sprinkle brown sugar evenly top drain pineapple ring measuring reserve juice cut ring half alternate placing halved pineapple ring maraschino cherry around pan set aside combine cake mix pudding mix large mixing bowl pour enough milk reserved pineapple juice make liquid add cake pudding mixture pour vegetable oil mix low speed adding egg time blended increase speed medium mix thoroughly combined smooth minute pour batter pineapple cherry pan bake preheated oven toothpick inserted center come clean minute let cool minute removing pan
doc157,preheat oven degree f degree c melt stick butter bottom cast iron skillet medium heat minute remove heat sprinkle brown sugar evenly butter add pineapple slice skillet decorative layer cherry middle pineapple ring set aside sift flour baking powder salt together bowl cream sugar butter together bowl add egg mix add flour mixture milk alternating fashion add vanilla extract mix well pour mixture evenly pineapple skillet bake preheated oven cake golden brown minute let cake cool skillet minute inverting onto serving plate serve warm
doc158,drain cherry set paper towel dry stir together butter corn syrup medium bowl smooth mix confectioner sugar knead form dough wrap cherry dough chill refrigerator firm melt confectioner coating heavy saucepan low heat holding onto stem dip cherry coating place waxed sheet tray chill refrigerator coating set store airtight container cool place
doc159,day one large glass jar bowl combine starter sliced peach juice slice chopped piece add white sugar stir every day day stirring mixture keep covered paper towel foil loose lid let sit room temperature refrigerate cover airtight pan water underneath jar bowl keep ant day ten add chunk pineapple juice cut chunk pineapple half stir white sugar stir everyday day color change mixture foam stirred day twenty slice cherry half stir add white sugar stir every day final day cherry give juice back pinkish color day thirty drain fruit reserve liquid fruit used cake pour liquid glass ceramic pint jar one start next cake two friend cake must started within day receiving starter freeze starter use later date use plastic metal container store liquid preheat oven degree f degree c grease flour two baking pan best mix two cake separately combine box cake mix box instant vanilla pudding vegetable oil egg stir add drained reserved fruit starter stir add golden raisin chopped nut coconut stir ingredient combined batter stiff pour batter prepared cake pan repeat cake number two bake cake preheated oven minute
doc160,dutch oven combine beef apple cider bring boil reduce heat simmer cover cook minute meat tender remove meat coarsely chop return pot stir chopped apple sugar currant raisin citrus peel butter cherry preserve add ginger clove nutmeg cinnamon salt let simmer uncovered low heat mixture thick minute stir cherry remove heat refrigerate tightly covered least week using preheat oven degree f degree c put filling unbaked pie shell place pastry top crimp edge poke several hole top pastry brush top cream sprinkle sugar bake preheated oven minute golden brown
doc161,preheat oven degree f degree c place ham rack set roasting pan carefully pour boiling water pan beneath ham bake ham preheated oven hour meat thermometer inserted thickest part meat touch bone read least degree f degree reduce oven heat degree f degree bowl mix together brown sugar flour dry mustard honey lemon juice needed make thick smooth paste brush ham generously glaze skewer pineapple chunk maraschino cherry per toothpick insert decorated pick ham return ham oven roast minute baste ham fruit glaze juice collected bottom pan return oven roast additional minute let ham rest least minute slicing
doc162,preheat oven degree f degree c line muffin tin paper liner mix flour sugar baking powder salt together bowl whisk oil milk egg almond extract together small bowl pour flour mixture stir gently incorporated fold cherry batter spoon batter muffin filling way full sprinkle sugar top bake muffin preheated oven toothpick inserted center come clean minute transfer wire rack cool
doc163,preheat oven degree f degree c melt butter x baking dish blend together flour baking powder sugar milk pour batter baking dish butter sprinkle fruit top batter stir bake hour golden brown
doc164,baking ham place pineapple slice ham toothpick place cherry center pineapple medium microwave safe bowl combine brown sugar reserved pineapple juice mix together microwave minute mixture thick pour glaze ham every minute last hour baking used
doc165,put cherry clean glass jar add sugar fill rest jar vodka place lid jar shake store jar cool dark area month shaking jar occasionally
doc166,slice strawberry sprinkle sugar cut banana slice toss orange juice combine pudding mix milk mix smooth cut cake cube use half cake cube line bottom large glass bowl layer half strawberry followed half blueberry half banana spread half pudding fruit repeat layer order medium bowl whip cream stiff peak spread top trifle garnish maraschino cherry slivered almond
doc167,place banana strawberry blueberry cherry ice cube blender pour orange juice vanilla yogurt honey puree smooth
doc168,preheat oven degree f degree c line baking sheet aluminum foil place bottom pie crust pie pan made prick along bottom fork bake preheated oven pie crust lightly browned minute remove crust oven cool minute combine cherry sugar cornstarch almond extract together bowl pour cherry mixture prepared pie pan dot butter cover top crust crimp edge seal cut vent top sharp knife place pie baking sheet bake preheated oven minute browning fast cover pie aluminum foil tent continue baking crust golden brown filling bubbly minute place wire rack cool minute
doc169,bring water sugar boil saucepan remove heat stir orange cherry cinnamon stick sugar mixture cover saucepan steep hour remove fruit cinnamon stick mixture using slotted spoon stir bitter
doc170,preheat oven degree f degree c large bowl combine cherry white sugar flour pour x baking dish medium bowl combine flour oat brown sugar cut butter shortening crumbly sprinkle cherry bake preheated oven minute topping golden brown
doc171,fill cocktail shaker ice pour whiskey benedictine shake bitter cover shake well strain chilled glass garnish maraschino cherry
doc172,preheat oven degree f degree c spread cherry pie filling bottom baking pan stir cake mix butter together gooey clumpy mixture break piece finger crumble evenly top cherry filling sprinkle pecan top bake preheated oven golden brown top minute
doc173,preheat oven degree f degree c beat sugar butter together large bowl electric mixer light fluffy add egg vanilla beat well stir flour cocoa powder salt baking soda baking powder smooth roll dough ball place apart ungreased cookie sheet make indentation thumb center cookie drain cherry reserve juice place cherry indentation cookie ball combine chocolate chip condensed milk saucepan low heat stir chocolate melted stir cherry juice drizzle spoon chocolate cherry mixture cherry cover bake preheated minute cool baking sheet briefly removing wire rack cool completely
doc174,preheat oven degree f degree c place bottom crust pie pan set top crust aside covered large mixing bowl combine tapioca salt sugar cherry extract let stand minute turn bottom crust dot butter cover top crust flute edge cut vent top place pie cookie sheet case drip bake minute preheated oven golden brown let cool several hour slicing
doc175,combine cherry hot water almond extract let stand minute drain cherry pat dry layer paper towel set aside large bowl combine flour salt baking powder white sugar add yogurt egg oil stir well fold cherry pour batter greased floured round cake pan stir pecan white sugar together sprinkle top batter pan bake degree f degree c minute wooden pick come clean cool pan wire rack minute serve warm room temperature
doc176,place rice salt water saucepan bring boil heat reduce heat low cover cook tender minute remove heat sprinkle sugar pour milk stir whisk thin layer starch bottom pan cleared incorporated mixture minute place pan medium heat stirring frequently reach desired level doneness creaminess minute longer cook thicker stickier remove heat add vanilla cinnamon quickly whisk egg yolk prevent cooking whisk minute add butter dried cherry stir thoroughly transfer warm pudding serving dish cool room temperature cover refrigerate thoroughly chilled hour
doc177,place cherry apple juice lemon juice pectin large saucepan medium heat bring boil mix sugar cook jam rolling boil minute stirring constantly remove heat skim foam sterilize jar lid boiling water least minute pack cherry jam hot sterilized jar filling jar within top run knife thin spatula around inside jar filled remove air bubble wipe rim jar moist paper towel remove food residue top lid screw ring place rack bottom large stockpot fill halfway water bring boil high heat carefully lower jar pot using holder leave space jar pour boiling water necessary water level least top jar bring water full boil cover pot process minute time recommended county extension agent remove jar stockpot place onto wood surface several apart cool cool press top lid finger ensuring seal tight lid move store cool dark area
doc178,large bowl combine chicken dried cherry celery nut mayonnaise milk salt pepper apple desired toss together well refrigerate chilled serve toasted cracked wheat bread croissant
doc179,combine milk vanilla bean pot steep least hour preheat oven degree f degree c grease baking dish butter spread cherry bottom prepared baking dish combine flour sugar salt bowl add egg one time beat electric mixer addition smooth creamy remove vanilla bean milk discard add milk egg mixture pour heavy cream mix smooth pour mixture evenly cherry bake preheated oven top clafoutis golden minute remove oven sprinkle sugar top let cool slightly serving clafoutis set serve warm room temperature magda
doc180,preheat oven degree f degree c mixing bowl whisk sugar flour baking powder baking soda together evenly combined melt butter skillet medium heat cook stir pitted cherry butter tender sprinkling sugar minute set aside form well center dry ingredient pour olive oil egg yogurt use finger lightly stir liquid ingredient flour mixture make soft dough scrape batter baking dish drizzle batter olive oil top cherry bake preheated oven cake set golden top minute toothpick inserted center cake come clean
doc181,preheat oven degree f degree c lightly grease baking sheet cream shortening sugar blend egg milk vanilla sift together flour baking powder baking soda salt add flour mixture creamed mixture mix well stir chopped pecan chopped date maraschino cherry shape teaspoonful sized chunk dough ball roll ball crushed corn flake place ball prepared baking sheet top cookie maraschino cherry bake degree f degree c minute let cool completely storing airtight container
doc182,stir together water vinegar corn syrup preserve cinnamon clove nutmeg saucepan heat bring boil reduce heat low simmer minute brush glaze ham minute finished baking stir ham dripping remaining glaze serve alongside sliced ham
doc183,large bowl mix candied cherry chopped pecan sweetened condensed milk coconut milk flaked coconut raisin vanilla crushed vanilla wafer batter stiff place pan store refrigerator
doc184,combine cream milk sugar bowl stir sugar completely dissolved stir vanilla almond extract add cherry pour mixture ice cream maker churn according manufacturer instruction transfer container freeze least hour serving
doc185,preheat oven degree f degree c lightly grease x baking dish prepared dish layer cherry pie filling drained pineapple sprinkle dry cake mix top covering evenly pour melted margarine cake mix sprinkle top coconut chopped walnut bake minute preheated oven browned bubbly
doc186,medium bowl stir together pecan raisin walnut cherry condensed milk vanilla wafer dough thick need use hand form dough ring shape top dinner plate wrap many layer plastic wrap aluminum foil allow age refrigerator least week flavor chance blend milk absorbed cake
doc187,line angel food pan parchment paper brush melted butter cream butter margarine beat sugar beat egg one time beating well addition stir extract mix flour baking powder salt stir raisin cherry pineapple mixed peel cover bowl let sit room temperature hour overnight bake degree f degree c hour pan hot water placed lowest rack oven baking brush warm cake melted butter
doc188,preheat oven degree f degree c grease flour tube pan mix together flour baking powder salt set aside large bowl cream together butter cream cheese sugar light fluffy beat egg one time stir vanilla almond extract beat flour mixture mixing incorporated dredge cherry flour fold batter spread prepared pan bake preheated oven minute toothpick inserted center cake come clean let cool pan minute turn onto wire rack cool completely
doc189,small bowl beat egg white foamy gradually beat sugar continue beating thick glossy set aside whip cream large bowl carefully fold sherry almond extract macaroon crumb ground almond chopped red green cherry gently fold egg white cream mixture spoon paper baking placed medium size muffin tray sprinkle slivered almond cover muffin tray clear plastic wrap wrap aluminum foil freeze overnight serve let sit minute room temperature garnish maraschino cherry half
doc190,preheat oven degree f degree c wash ground cherry place unbaked pie shell mix brown sugar flour sprinkle cherry sprinkle water top mix together flour sugar cut butter crumbly top cherry mixture crumb bake preheated oven minute reduce temperature degree f degree c continue bake minute
doc191,preheat oven degree f degree c line baking sheet parchment paper combine almond flour date cherry walnut chia seed baking soda sea salt large bowl whisk blend add coconut oil egg maple syrup vanilla extract blend well spoon fork dough come together scoop dough onto prepared baking sheet small cookie scoop bake preheated oven edge golden minute turn oven let cooky sit oven door closed minute remove oven let cool
doc192,preheat oven degree f degree c cream cream cheese butter margarine sugar vanilla together smooth beat egg one time sift together flour baking powder salt fold cream cheese mixture dredge cherry flour fold batter sprinkle pecan bottom ungreased angel food tube pan bottom completely covered add pecan necessary spoon batter pan top nut bake minute inserted wooden pick come clean allow cake cool pan run knife around outside edge center tube ease cake pan onto plate
doc193,preheat oven degree f degree c grease lightly flour two round cake pan one cake pan reserve maraschino cherry juice coarsely chop cherry make set aside sift cake flour baking powder salt set aside beat shortening large bowl electric mixer speed second add white sugar beat well combined add egg white one time beating well combine milk reserved cherry juice add flour milk mixture alternately shortening mixture beating low speed addition combined stir chopped cherry nut pour batter prepared pan bake preheated oven cake spring back lightly touched finger tester come clean minute round cake minute x pan cool cake pan wire rack minute invert onto wire rack cool completely make frosting beat butter large bowl fluffy gradually add sifted confectioner sugar beat well slowly beat milk vanilla remaining salt gradually beat remaining sifted confectioner sugar beat additional milk needed make frosting spreading consistency desired tint frosting pink adding drop red food coloring cake completely cool frost butter frosting decorate maraschino cherry stem
doc194,sauce pan combine reserved cherry juice pineapple juice equal bring boil add gelatin whisk together remove heat add cream cheese blend together smooth add cola beat mixture becomes fluffy fold cherry pineapple nut pour molded container chill hour firm
doc195,medium mixing bowl beat together softened cream cheese sugar light fluffy fold whipped topping blend mixture smooth spread graham cracker crust spoon pie filling top cover plastic wrap chill hour serving
doc196,preheat oven degree f degree c line baking sheet aluminum foil roll pie crust lay pie pan combine almond brown sugar oat flour salt large bowl work butter almond mixture finger breaking large piece incorporated completely cover chill minute combine cherry lemon juice white sugar cornstarch stir well coated dry lump remain minute pour cherry accumulated juice prepared pie pan press pan crumble oat mixture top place pan prepared baking sheet bake preheated oven cherry bubbling crust crumble topping browned hour minute let cool completely unknown
doc197,preheat oven degree f degree c grease baking pan melt butter microwave minute stir sugar cocoa powder blend egg one time using electric mixer add vanilla extract combine flour see cook note baking powder salt small bowl add batter mix well combined pour prepared baking pan level knife spatula beat together cream cheese sugar egg second bowl smooth dollop cream cheese mixture top brownie batter separate cherry jelled filling dollop cream cheese mixture saving leftover jelly another use desired swirl together using knife bake preheated oven brownie set edge pull away side pan minute remove oven cool thoroughly cutting bar
doc198,mix sugar vinegar maraschino cherry juice pineapple juice saucepan heat stirring dissolve sugar place cornstarch small bowl stir water make smooth paste stir cornstarch paste juice mixture bring simmer stir constantly mixture thickens minute
doc199,sprinkle coconut evenly sheet waxed paper medium bowl stir together marshmallow graham cracker crumb condensed milk walnut cherry shape log place waxed paper roll coconut wrap waxed paper refrigerate firm
doc200,inspect jar crack ring rust discarding defective one immerse simmering water minute sterilize wash new unused lid ring warm soapy water fill sterilized jar cherry neck jar pour water large pan bring boil add sugar keep boiling sugar dissolve pour hot simple syrup cherry jar top run clean knife thin spatula around inside jar remove air bubble wipe rim moist paper towel remove spill top lid tightly screw ring place rack bottom large stockpot fill halfway water bring boil lower jar apart boiling water using holder pour boiling water cover jar least bring rolling boil cover process minute remove jar stockpot place onto wood surface several apart let rest hour without moving jar gently press center lid finger ensure lid move remove ring storage store cool dark area
doc201,heat oil large skillet heat season chicken salt pepper coat flour fry hot oil browned turning needed reduce heat medium cover cook meat tender juice run clear minute remove chicken skillet pour dripping return skillet medium heat stir cherry reserving cherry liquid later stir sugar bring boil dissolve cornstarch reserved cherry liquid stir skillet cook stirring gently thickened add orange slice almond skillet return chicken piece skillet spoon sauce chicken coat simmer low heat minute serving
doc202,large mixing bowl fold pineapple lemon juice whipped topping cherry condensed milk walnut together pour pie shell chill least one hour serving
doc203,preheat oven degree f degree c grease baking dish bowl stir together flour sugar milk oil baking powder make smooth batter scrape batter prepared baking dish separate bowl stir cherry sugar almond extract spoon batter bake preheated oven cake lightly browned toothpick inserted center cake come clean minute
doc204,preheat oven degree f degree c line muffin paper foil liner remove top sandwich cookie crush top set aside place cooky prepared muffin beat cream cheese sugar cocoa vanilla large bowl electric mixer fluffy mix egg blended fill prepared muffin full sprinkle reserved cookie crumb top discard remaining crumb save another use bake preheated oven set minute cool completely cover refrigerate least hour top cheesecake cherry filling dollop whipped topping serving
doc205,preheat oven degree f degree c spray two round cake pan vegetable oil spray medium bowl sift together flour salt baking powder set aside large mixing bowl cream butter sugar fluffy add egg beat well add flour mixture alternately evaporated milk fold vanilla almond extract chopped fig divide two prepared round cake pan bake preheated oven cake spring back lightly touched fingertip toothpick inserted center come clean minute cool cake layer wire rack make filling saucepan combine chopped fig brown sugar water lemon juice bring boil reduce heat simmer cook thickened minute spread thinly cooled cake layer top
doc206,large mixing bowl place fig sprinkle baking soda pour boiling water fig soak hour drain fig rinse thoroughly cold water large dutch oven combine sugar water bring boil cook minute add fig lemon slice syrup dutch oven cook hour stirring occasionally spoon fig hot sterilized jar spoon syrup fig leaving head space top jar lid screw band tightly process minute hot water bath
doc207,preheat oven broiler high heat place fig half cut side baking sheet top half goat cheese place one almond press push cheese slightly fig broil fig preheated oven cheese soft almond turning rich shade brown minute remove broiler let cool minute arrange fig serving platter drizzle honey balsamic vinegar serve warm
doc208,toss arugula fig parmesan cheese pine nut together large bowl drizzle honey balsamic vinegar salad serving
doc209,place banana fig milk orange juice blender cover puree smooth pour glass serve
doc210,heat fig sugar strawberry gelatin together saucepan heat bring rolling boil cook fig mixture stirring frequently minute remove heat sterilize jar lid boiling water least minute pour hot fig mixture hot sterilized jar filling within top run knife thin spatula around inside jar filled remove air bubble wipe rim jar moist paper towel remove food residue top lid screw ring place rack bottom large stockpot fill halfway water bring boil lower jar boiling water using holder leave space jar pour boiling water necessary bring water level least top jar bring water rolling boil cover pot process minute remove jar stockpot place onto wood surface several apart cool cool press top lid finger ensuring seal tight lid move store cool dark area
doc211,heat olive oil saucepan medium heat stir onion hot oil reduce heat cover saucepan cook stirring occasionally onion softened minute stir fig onion cook stir fig begin lose shape softened onion minute pour balsamic vinegar mixture cook liquid evaporated minute stir sugar time mixture desired sweetness reached serve warm chilled
doc212,preheat oven degree f c heat brown sugar water small saucepan medium heat sugar completely dissolved add fig vanilla cook softened minute stir almond vanilla place brie wheel baking dish pour fig mixture top bake preheated oven minute softened melted serve water cracker
doc213,preheat oven degree f degree c grease muffin line paper muffin liner place half fig blender blend smooth chop remaining fig sharp knife beat egg applesauce white sugar brown sugar together electric mixer bowl frothy mix flour blended chopped fig flax meal cinnamon pumpkin pie spice baking soda baking powder slowly add flour mixer low fold oat spoon batter muffin bake preheated oven top spring back lightly pressed minute
doc214,pat chicken thigh dry season side salt pepper heat olive oil large skillet heat shimmering add chicken thigh cook minute side add fig chicken broth balsamic vinegar shallot bring content boil cover reduce heat let simmer chicken thigh longer pink center thermometer inserted center read least degree f degree c minute transfer thigh serving plate keep warm remove fig skillet using slotted spoon place around chicken plate add minced rosemary skillet content increase heat allow content come full boil create reduction continue boil stirring often liquid reduces approximately minute drizzle balsamic reduction chicken fig garnish rosemary sprig serve warm
doc215,combine fig honey water butter lemon juice cinnamon vanilla extract clove salt ginger large pot bring boil reduce heat simmer fig soft hour minute blend fig immersion blender mixture reach desired consistency stir walnut cook flavor combine minute remove pot heat pour fig mixture container transfer refrigerator
doc216,mix sugar fig together large glass plastic bowl set aside sugar slightly dissolve stirring occasionally minute stir lemon juice pectin together glass plastic bowl stir lemon juice mixture fig mixture sugar fully dissolved pour fig mixture sterilized plastic canning container leaving top cover container refrigerate freeze
doc217,preheat oven degree f degree c spray loaf pan nonstick cooking spray whisk flour baking powder salt together medium bowl set aside beat ricotta cheese sugar butter together bowl using electric mixer medium speed smooth minute beat egg one time followed almond extract beat flour mixture low speed scraping side bowl combined beat batter second place chopped fig bowl sprinkle flour stir coat fold fig batter pour prepared loaf pan place fig slice top batter center bake preheated oven toothpick inserted center cake come clean minute remove oven place wire rack cool remove pan cake cooled minute dust confectioner sugar
doc218,preheat oven degree f degree c grease two baking sheet mix butter white sugar brown sugar hand bowl add egg vanilla extract stir combine combine flour baking powder cinnamon salt together separate bowl stir sugar mixture scoop meat fig reserve chop fig scooped middle fold chopped fig walnut cookie dough drop spoonful batter prepared baking sheet top mound small amount reserved fig pulp bake preheated oven cookie edge lightly browned minute
doc219,place goat cheese sheet plastic wrap top another sheet plastic wrap use rolling pin flatten rectangle remove top sheet plastic wrap cover goat cheese slice prosciutto slightly overlapping edge cover prosciutto new sheet plastic wrap flip sheet goat cheese layer facing remove top sheet plastic wrap cover goat cheese evenly fig basil black pepper starting long edge roll tightly form log wrap log plastic wrap refrigerate least hour
doc220,preheat oven degree f degree c grease x pan mix together flour cinnamon clove nutmeg baking soda baking powder salt set aside large bowl cream together butter sugar light fluffy stir egg beat flour mixture alternately buttermilk mixing incorporated fold chopped fig pecan pour batter prepared pan bake preheated oven minute toothpick inserted center cake come clean allow cool make icing large saucepan mix together butter sugar evaporated milk baking soda bring boil stirring sugar dissolved cook without stirring mixture turn brown reach soft ball stage candy thermometer degree f degree c cool lukewarm degree f pour small bowl beat thickens spreading consistency quickly spread icing onto cooled cake
doc221,mash blueberry fork small bowl transfer pot add fig sugar water lime juice balsamic vinegar lightly pulse immersion blender mostly smooth chunk remaining texture place pot stove heat stir continuously come boil reduce heat low stir periodically thickened minute check doneness dropping small spoonful jam onto frozen plate let sit minute jam appears gel ready continue cooking jam appears thin runny jam thickened remove heat allow cool slightly minute pour jam clean jar hermetic seal allow cool completely refrigerating
doc222,combine romaine lettuce fig pear pecan gruyere cheese onion large bowl drizzle evenly olive oil vinegar season salt pepper toss lightly serve
doc223,preheat oven degree f degree c combine chopped prune currant creme de cassis small bowl set aside another small bowl combine rosemary thyme coriander salt pepper set aside untie unroll lamb lay flat work surface trim excess fat cut thick part open evenly thick somewhat rectangular shape sprinkle half herb mixture lamb mix almond chopped mint prune mixture spread evenly lamb roll starting one short side tie kitchen twine interval cut slit deep top lamb insert slice garlic rub olive oil sprinkle remaining herb mixture place lamb rack set roasting pan roast preheated oven desired doneness thermometer inserted center read degree f degree c remove lamb oven cover foil allow rest minute proceeding recipe lamb resting bring balsamic vinegar boil small saucepan high heat boil vinegar reduced half minute reduced stir butter honey sliced fig stir butter melted remove heat stir chopped basil set aside serve remove twine lamb cut thick slice arrange warm serving platter drizzle fig sauce garnish mint basil leaf
doc224,combine fig sugar whiskey balsamic vinegar lemon juice salt small saucepan bring boil reduce heat simmer liquid reduces half minute cool serving
doc225,season chicken salt pepper side lightly coat flour shaking excess heat olive oil butter large nonstick skillet medium heat add chicken skillet cook tender golden brown longer pink center juice run clear minute flipping halfway transfer plate cover loosely aluminum foil keep warm add shallot garlic skillet cook softened minute add red wine balsamic let simmer reduced half minute stir fig thyme dijon mustard honey salt bring boil reduce heat low let simmer thickened minute remove heat stir butter spoon sauce warm chicken tender add chicken back skillet briefly reheat serve immediately
doc226,preheat oven degree f degree c line baking sheet parchment paper lightly sprinkle flour paper whisk flour oat baking powder salt together bowl whisk oil egg together separate bowl smooth add honey mix well mix oil mixture flour mixture batter moistened sprinkle sugar fig bowl toss coat fold batter transfer batter middle prepared baking sheet form circle bake preheated oven minute score batter section continue baking scone cooked lightly browned top minute cut scone slide every scone back circle allow cooling
doc227,preheat outdoor grill high heat lightly oil grate place fig grill cook fig start swell bubble minute whisk together balsamic vinegar olive oil completely combined minute place burrata cheese top piece toast spread fig around bread drizzle balsamic vinegar mixture season sea salt black pepper taste
doc228,preheat oven degree f degree c grease flour tube pan sift together flour salt cinnamon nutmeg allspice set aside dissolve baking soda hot water set aside large bowl beat egg electric mixer thick lemon colored beat sugar oil combine buttermilk dissolved baking soda beat flour mixture alternately buttermilk mixture stir vanilla fig nut pour prepared pan bake preheated oven minute remove pan pour hot buttermilk icing warm cake make buttermilk icing heavy saucepan combine sugar buttermilk baking soda corn syrup butter bring boil cook soft ball stage degree degree c remove stove stir vanilla pour warm cake
doc229,set oven rack heat source preheat oven broiler arrange fig half cut side baking sheet top fig half goat cheese lay prosciutto strip atop goat cheese layer broil fig preheated oven prosciutto crisp goat cheese melted minute transfer warm fig serving platter drizzle honey
doc230,combine lettuce orange gorgonzola cheese fig large bowl drizzle dressing salad toss coat
doc231,scoop flesh fig spoon discard peel bring sugar water boil large saucepan heat stirring sugar dissolved stir fig pulp lime juice cinnamon ginger white pepper cook stirring often candy thermometer read degree f degree c minute preserve cooking sterilize jar lid boiling water least minute pack hot preserve sterilized jar within top top jar sterilized lid let cool storing preserve refrigerator
doc232,process cranberry juice strawberry blueberry watermelon banana fig blender smooth creamy enjoy immediately keep cool refrigerator
doc233,heat saucepan medium heat add brown sugar water salt fig cook stir sugar dissolved fig softened minute remove heat stir vanilla extract cool minute place cream cheese platter pour fig mixture cream cheese
doc234,preheat oven degree f degree c place baguette slice ungreased baking sheet bake bread preheated oven bottom brown minute flip bake crisp minute remove pan oven spread ricotta slice toasted bread place ribbon basil arrange slice fig top drizzle finished crostini balsamic vinegar
doc235,heat vegetable stock large pot keep warm low heat heat butter olive oil large saucepan heat add green onion cook stir softened minute pour rice stir coated butter oil starting toast minute increase heat pour wine simmer alcohol evaporated wine mostly absorbed reduce heat medium stir ladle boiling broth continue stirring rice absorbed liquid turned creamy liquid fully absorbed add next ladle repeat process stirring constantly liquid used rice tender yet firm bite al dente stirring broth take minute meanwhile chop fig melt butter medium skillet cook chopped fig soft coated butter minute crush fig gently wooden spoon cooking stir prosciutto add mixture risotto minute left cook remove risotto heat stir remaining butter grated pecorino romano cheese let stand minute divide risotto evenly onto plate garnishing whole fig serving
doc236,bring water brown sugar maple extract boil saucepan add cranberry fig cook medium heat stirring frequently slightly thickened minute add rosemary cook sauce thickened minute carefully remove rosemary sprig discard remove pot burner let cool minute pour sauce bowl refrigerate ready serve
doc237,mix fig sugar lemon slice strawberry gelatin large pot let stand hour bring boil cook medium heat stirring often prevent burning foam disappeared preserve thickened minute sterilize jar lid boiling water least minute pack fig preserve hot sterilized jar filling jar within top run knife thin spatula around inside jar filled remove air bubble wipe rim jar moist paper towel remove food residue top lid screw ring place rack bottom large stockpot fill halfway water bring boil lower jar boiling water using holder leave space jar pour boiling water necessary bring water level least top jar bring water rolling boil cover pot process minute remove jar stockpot place onto wood surface several apart cool cool press top lid finger ensuring seal tight lid move store cool dark area wait least day opening
doc238,preheat oven degree f degree c spread olive oil baking sheet heat olive oil skillet medium heat cook stir shallot translucent minute stir garlic thyme salt pepper shallot cook stir fragrant minute transfer shallot mixture bowl stir goat cheese mozzarella cheese cream cheese fig basil well combined pound chicken breast work surface thin spoon goat cheese mixture onto middle piece chicken roll chicken around filling wrap piece prosciutto around chicken roll covering opening layer prosciutto place chicken roll onto prepared baking sheet bake preheated oven minute turn chicken continue baking chicken longer pink center prosciutto crisp minute thermometer inserted center read least degree f degree c let chicken stand minute serving
doc239,heat butter saucepan low heat gradually stir flour melted butter smooth bubbly minute add salt stir combine remove heat gradually stir milk smooth return white sauce stovetop bring boil reduce heat simmer low heat cook stir prosciutto fig pan medium heat warm minute stir lemon zest lemon pepper seasoning white sauce serve fig prosciutto atop sauce
doc240,bring fig sugar lemon juice ginger cinnamon vanilla salt simmer saucepan medium heat reduce heat cook low simmer stirring every minute desired consistency hour inspect half jar crack ring rust discarding defective one immerse simmering water fig preserve ready wash new unused lid ring warm soapy water pack fig preserve hot sterilized jar filling within top run clean knife thin spatula around inside jar remove air bubble wipe rim moist paper towel remove residue top lid screw ring tightly place rack bottom large stockpot fill halfway water bring boil lower jar apart boiling water using holder pour boiling water cover jar least bring rolling boil cover process minute remove jar stockpot let rest several apart hour press center lid finger ensure lid move remove ring storage store cool dark area
doc241,soak fig whiskey bowl least minute preheat oven degree f degree c line muffin tin paper liner combine flour baking powder baking soda salt cinnamon cream tartar clove bowl blend white sugar oil brown sugar together separate bowl using electric mixer add egg mix creamy mix buttermilk vanilla extract reserve fig mixture frosting mix remainder batter beat flour mixture combined spoon batter prepared muffin filling full bake preheated oven toothpick inserted center cupcake come clean minute remove oven transfer wire rack cool completely minute beat cream cheese shortening together bowl using electric mixer creamy add powdered sugar slowly time creamy add vanilla extract slowly drizzle reserved fig mixture mix frosting combined pipe frosting onto cooled cupcake
doc242,heat skillet medium heat add oil add onion cook stir onion softened turned translucent minute reduce heat low continue cooking stirring onion tender dark brown minute remove heat cool onion cooling cut fig lengthwise round layer goat cheese caramelized onion fig slice cracker
